2018-05-22 20:42:20.865 [QuartzScheduler_quartzScheduler-zhoutaodeMacBook-Pro.local1526992938626_MisfireHandler] INFO  o.s.scheduling.quartz.LocalDataSourceJobStore - Handling 1 trigger(s) that missed their scheduled fire-time.
2018-05-22 20:42:20.884 [restartedMain] INFO  org.apache.tomcat.util.net.NioSelectorPool - Using a shared selector for servlet write/read
2018-05-22 20:42:20.911 [restartedMain] INFO  o.s.boot.web.embedded.tomcat.TomcatWebServer - Tomcat started on port(s): 9999 (http) with context path '/quartz'
2018-05-22 20:42:20.917 [restartedMain] INFO  c.swdegao.quartz.SwdegaoQuartzDealdataApplication - Started SwdegaoQuartzDealdataApplication in 5.58 seconds (JVM running for 6.635)
2018-05-22 20:42:22.302 [RMI TCP Connection(2)-127.0.0.1] INFO  o.s.b.a.SpringApplicationAdminMXBeanRegistrar$SpringApplicationAdmin - Application shutdown requested.
2018-05-22 20:42:22.303 [RMI TCP Connection(2)-127.0.0.1] INFO  o.s.b.w.s.c.AnnotationConfigServletWebServerApplicationContext - Closing org.springframework.boot.web.servlet.context.AnnotationConfigServletWebServerApplicationContext@69019cf: startup date [Tue May 22 20:42:15 CST 2018]; root of context hierarchy
2018-05-22 20:42:22.305 [RMI TCP Connection(2)-127.0.0.1] INFO  o.s.context.support.DefaultLifecycleProcessor - Stopping beans in phase 2147483647
2018-05-22 20:42:22.306 [RMI TCP Connection(2)-127.0.0.1] INFO  org.quartz.core.QuartzScheduler - Scheduler quartzScheduler_$_zhoutaodeMacBook-Pro.local1526992938626 paused.
2018-05-22 20:42:22.309 [RMI TCP Connection(2)-127.0.0.1] INFO  o.s.jmx.export.annotation.AnnotationMBeanExporter - Unregistering JMX-exposed beans on shutdown
2018-05-22 20:42:22.310 [RMI TCP Connection(2)-127.0.0.1] INFO  o.s.jmx.export.annotation.AnnotationMBeanExporter - Unregistering JMX-exposed beans
2018-05-22 20:42:22.311 [RMI TCP Connection(2)-127.0.0.1] INFO  o.s.scheduling.quartz.SchedulerFactoryBean - Shutting down Quartz Scheduler
2018-05-22 20:42:22.311 [RMI TCP Connection(2)-127.0.0.1] INFO  org.quartz.core.QuartzScheduler - Scheduler quartzScheduler_$_zhoutaodeMacBook-Pro.local1526992938626 shutting down.
2018-05-22 20:42:22.311 [RMI TCP Connection(2)-127.0.0.1] INFO  org.quartz.core.QuartzScheduler - Scheduler quartzScheduler_$_zhoutaodeMacBook-Pro.local1526992938626 paused.
2018-05-22 20:42:22.313 [RMI TCP Connection(2)-127.0.0.1] INFO  org.quartz.core.QuartzScheduler - Scheduler quartzScheduler_$_zhoutaodeMacBook-Pro.local1526992938626 shutdown complete.
2018-05-22 20:42:54.133 [restartedMain] INFO  c.swdegao.quartz.SwdegaoQuartzDealdataApplication - Starting SwdegaoQuartzDealdataApplication on zhoutaodeMacBook-Pro.local with PID 1172 (/Users/zhoutao/Desktop/JAVAworkspace/GitRep/spring-boot/swdegao-parent/swdegao-quartz-dealdata/target/classes started by zhoutao in /Users/zhoutao/Desktop/JAVAworkspace/GitRep/spring-boot/swdegao-parent/swdegao-quartz-dealdata)
2018-05-22 20:42:54.135 [restartedMain] INFO  c.swdegao.quartz.SwdegaoQuartzDealdataApplication - No active profile set, falling back to default profiles: default
2018-05-22 20:42:54.237 [restartedMain] INFO  o.s.b.w.s.c.AnnotationConfigServletWebServerApplicationContext - Refreshing org.springframework.boot.web.servlet.context.AnnotationConfigServletWebServerApplicationContext@103e6faf: startup date [Tue May 22 20:42:54 CST 2018]; root of context hierarchy
2018-05-22 20:42:55.352 [restartedMain] INFO  o.s.boot.web.embedded.tomcat.TomcatWebServer - Tomcat initialized with port(s): 9999 (http)
2018-05-22 20:42:55.362 [restartedMain] INFO  org.apache.coyote.http11.Http11NioProtocol - Initializing ProtocolHandler ["http-nio-9999"]
2018-05-22 20:42:55.370 [restartedMain] INFO  org.apache.catalina.core.StandardService - Starting service [Tomcat]
2018-05-22 20:42:55.370 [restartedMain] INFO  org.apache.catalina.core.StandardEngine - Starting Servlet Engine: Apache Tomcat/8.5.28
2018-05-22 20:42:55.373 [localhost-startStop-1] INFO  org.apache.catalina.core.AprLifecycleListener - The APR based Apache Tomcat Native library which allows optimal performance in production environments was not found on the java.library.path: [/Users/zhoutao/Library/Java/Extensions:/Library/Java/Extensions:/Network/Library/Java/Extensions:/System/Library/Java/Extensions:/usr/lib/java:.]
2018-05-22 20:42:55.426 [localhost-startStop-1] INFO  o.a.c.c.C.[Tomcat].[localhost].[/quartz] - Initializing Spring embedded WebApplicationContext
2018-05-22 20:42:55.426 [localhost-startStop-1] INFO  org.springframework.web.context.ContextLoader - Root WebApplicationContext: initialization completed in 1189 ms
2018-05-22 20:42:55.576 [localhost-startStop-1] INFO  o.s.boot.web.servlet.ServletRegistrationBean - Servlet dispatcherServlet mapped to [/]
2018-05-22 20:42:55.577 [localhost-startStop-1] INFO  o.s.boot.web.servlet.ServletRegistrationBean - Servlet statViewServlet mapped to [/druid/*]
2018-05-22 20:42:55.579 [localhost-startStop-1] INFO  o.s.boot.web.servlet.FilterRegistrationBean - Mapping filter: 'characterEncodingFilter' to: [/*]
2018-05-22 20:42:55.579 [localhost-startStop-1] INFO  o.s.boot.web.servlet.FilterRegistrationBean - Mapping filter: 'hiddenHttpMethodFilter' to: [/*]
2018-05-22 20:42:55.580 [localhost-startStop-1] INFO  o.s.boot.web.servlet.FilterRegistrationBean - Mapping filter: 'httpPutFormContentFilter' to: [/*]
2018-05-22 20:42:55.580 [localhost-startStop-1] INFO  o.s.boot.web.servlet.FilterRegistrationBean - Mapping filter: 'requestContextFilter' to: [/*]
2018-05-22 20:42:55.580 [localhost-startStop-1] INFO  o.s.boot.web.servlet.FilterRegistrationBean - Mapping filter: 'webStatFilter' to urls: [/*]
2018-05-22 20:42:56.006 [restartedMain] INFO  com.alibaba.druid.pool.DruidDataSource - {dataSource-1} inited
2018-05-22 20:42:56.023 [restartedMain] INFO  com.alibaba.druid.pool.DruidDataSource - {dataSource-2} inited
